CID,na_in_C4,FC_5_C4_0_Cl1_1_/_1_/_0_0,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,FC_6_N3_0_/_/_0,FC_3_C4_0_/_/_0,C4_2_C4_2_1,LeafAC_C4_N3_1,C4_2_O2_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_P5_2,C4_2_N3_2_1,FC_15_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_N3_2,dg_in_4,LeafAC_O2_S6_1,na_ex_F1,C4_2_N3_3_1,LeafAC_O2_P5_1,na_ex_Cl1,LeafAC_Br1_C4_1,na_ex_S2,FC_76_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0,LeafAC_C4_Si4_1,FC_165_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_68_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_2,na_ex_N3
2123,0.0434783,0.0,0.0,0.3,0.0,0.0419671,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.428571
2123,0.0434783,0.0,0.0,0.3,0.0,0.0419671,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.428571
2123,0.0434783,0.0,0.0,0.3,0.0,0.0419671,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.428571
93315,0.289855,0.0,0.0,0.2,0.5,0.0426543,0.0,0.2,0.211538,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7962,0.0869565,0.0,0.0,0.05,0.0,0.00989867,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7485,0.0869565,0.0,0.0,0.05,0.0,0.082339,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7485,0.0869565,0.0,0.0,0.05,0.0,0.082339,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7485,0.0869565,0.0,0.0,0.05,0.0,0.082339,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7485,0.0869565,0.0,0.0,0.05,0.0,0.082339,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
5310966,0.188406,0.0,0.0,0.0,0.0,0.0592059,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
65492,0.15942,0.0,0.208333,0.3,0.5,0.198648,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8063,0.0289855,0.0,0.0,0.15,0.166667,0.0232844,0.0,0.0,0.0192308,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
78877,0.0869565,0.1,0.0,0.15,0.166667,0.0792467,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
350265,0.130435,0.0,0.0,0.15,0.0,0.0854885,0.25,0.15,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
162249,0.144928,0.0,0.0,0.15,0.333333,0.0341007,0.0,0.0,0.0769231,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
7042,0.0869565,0.0,0.0,0.1,0.0,0.0944873,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
7042,0.0869565,0.0,0.0,0.1,0.0,0.0944873,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
7042,0.0869565,0.0,0.0,0.1,0.0,0.0944873,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
7042,0.0869565,0.0,0.0,0.1,0.0,0.0944873,0.0,0.0,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.285714
5215,0.144928,0.0,0.0,0.0,0.0,0.096687,0.25,0.1,0.0384615,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.142857
5215,0.144928,0.0,0.0,0.0,0.0,0.096687,0.25,0.1,0.0384615,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.142857
5215,0.144928,0.0,0.0,0.0,0.0,0.096687,0.25,0.1,0.0384615,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.142857
5215,0.144928,0.0,0.0,0.0,0.0,0.096687,0.25,0.1,0.0384615,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
7375,0.0869565,0.0,0.0,0.05,0.0,0.100681,0.0,0.0,0.0192308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
74411,0.217391,0.0,0.0,0.3,0.5,0.0470305,0.0,0.15,0.0576923,0.0,0.176471,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
242332,0.246377,0.0,0.0833333,0.1,0.0,0.0258248,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
17748,0.144928,0.1,0.0,0.0,0.333333,0.117677,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.1,0.142857
135469282,0.057971,0.0,0.0416667,0.0,0.166667,0.0894255,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714
135469282,0.057971,0.0,0.0416667,0.0,0.166667,0.0894255,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714
135469282,0.057971,0.0,0.0416667,0.0,0.166667,0.0894255,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714
135469282,0.057971,0.0,0.0416667,0.0,0.166667,0.0894255,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714
12369,0.057971,0.0,0.0,0.15,0.0,0.0686999,0.0,0.0,0.0576923,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0
12369,0.057971,0.0,0.0,0.15,0.0,0.0686999,0.0,0.0,0.0576923,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0
12369,0.057971,0.0,0.0,0.15,0.0,0.0686999,0.0,0.0,0.0576923,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0
12369,0.057971,0.0,0.0,0.15,0.0,0.0686999,0.0,0.0,0.0576923,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
37123,0.202899,0.1,0.0,0.0,0.333333,0.117236,0.0,0.1,0.0384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
16318,0.173913,1.0,0.0,0.0,0.0,0.34948,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
