CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,O2_O2_1,FC_C0_O1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_C0_C1/2,FC_C0_C1_O2_O2/1/1/2,FC_C0_C1_C1/1/1,FC_C0_C1_C1_C2_C2/1/1/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C2/1/2,FC_C0_C1_C2_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2/1/2,FC_C0_N1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2/1/1,FC_C0_C1_O2_O2_N1/1/1/2/1,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_C2/1/1/1,FC_C0_C1_C2_O1/1/2/2,FC_N0_C1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_N1_C2_O1/1/1/2,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/1,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_O2/2/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_O2_O1/1/2/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O1/1/1,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_O0_O1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1/1/1/1/1,FC_C0_N1_O2/1/2,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C1_C1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_N1_N2/1/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_N0_C1_C2/1/2,FC_C0_C1_C2_C1_C2/1/1/1/2,FC_C0_C1_O2_N1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_N0_C1_N2_N2/2/1/1,FC_C0_N1/3,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_O2/1/1/2,FC_O0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_O2_C1_O2_C1_O2_C1_O2/1/1/1/1/1/1/1/1,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_O1_O2/1/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_N0_C1_C1/1/1,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1_O1_C2/1/1/2/2/1/1,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_C1_C2_C2_C1_O2_O2/1/1/1/1/1/2,FC_C0_C1_C1_O2/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1
33934,0.20339,0.229885,0.257143,0,0.5,0.0727273,0,0.5,0.238806,0.1,0,0.112676,0.12,0.5,0.444444,0.1,0,0.236842,0,0.181818,0.6,0,0.0571429,0.625,0.2,0,0.1,0,0,0,0,0.333333,0.125,0,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0.059322,0.0689655,0.490909,0,0.09375,0.0545455,0,0,0.0895522,0,0,0.0704225,0.1,0,0.111111,0.1,0,0.0789474,0,0,0.2,0,0.0857143,0,0.2,0.142857,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31275,0.0169492,0.0689655,0.6,0,0.1875,0,0,0,0.0895522,0,0,0.028169,0,0.2,0,0,0,0.0526316,0,0.181818,0,0,0,0.125,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11443,0.0762712,0.091954,0.415385,0,0.15625,0.0545455,0,0.5,0.0597015,0.1,0,0.126761,0.06,0,0.111111,0.1,0,0.0789474,0.5,0,0.3,0,0.0571429,0,0.2,0.142857,0.05,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,0.0677966,0.091954,0.45,0,0.15625,0.0545455,0,0.25,0.0895522,0.05,0,0.0704225,0.1,0.05,0.111111,0.1,0,0.0921053,0,0.0909091,0.2,0,0.0571429,0.0625,0.2,0.0952381,0.1,0,0,0,0,0,0.0416667,0,0,0,0,0,0.047619,0,0,0,0,0,0,0.04,0,0.1,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,0.0338983,0.0574713,0.3375,0,0.09375,0.0363636,0,0,0.0746269,0,0,0.0422535,0.02,0.2,0,0,0,0.0526316,0.25,0,0.2,0,0.0285714,0.125,0,0.047619,0,0,0,0,0.166667,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444679,0.211864,0.241379,0.062069,0,0.34375,0.145455,0.5,0.25,0.19403,0.35,0,0.056338,0.24,0.35,0.666667,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.25,0.2,0.380952,0.1,0.4,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0.04,0.428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24096961,0.169492,0.218391,0.225,0,0.3125,0.163636,0,0,0.19403,0.3,0,0.0985915,0.22,0.25,0.111111,0.166667,0,0.223684,0.5,0,0.3,0,0.0571429,0.0625,0.4,0.380952,0.05,0,0.25,0,0.333333,0,0.166667,0.1,0,0,1,0.2,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967,0.0254237,0.0689655,0.257143,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.028169,0,0.25,0,0,0,0.0789474,0,0,0,0,0.0285714,0.25,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6994089,0.177966,0.264368,0.288,0,0.5,0.109091,0.25,0,0.253731,0.3,0,0.126761,0.2,0.2,0.222222,0.2,0,0.25,0,0.363636,0.2,0,0,0.125,0.4,0.380952,0.2,0,0,0,0,0.666667,0,0,0.25,0,0,0,0.190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31211,0.0847458,0.091954,0.385714,0,0.15625,0.0545455,0,0.25,0.0895522,0.05,0,0.084507,0.08,0.1,0.222222,0.1,0,0.105263,0,0,0.3,0,0.0857143,0.0625,0.2,0.190476,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,0,0.045977,0,0,0.125,0,0,0,0.0597015,0,0,0,0,0.2,0,0,0,0.0526316,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0.0169492,0.0689655,0.15,0,0.1875,0,0,0,0.0895522,0,0,0.0140845,0.1,0,0,0.1,0,0.0657895,0.25,0,0,0,0,0.125,0.4,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,0.127119,0.206897,0.142105,0,0.40625,0.0909091,0,0,0.208955,0.2,0,0.0985915,0.22,0.05,0,0.3,0,0.210526,0.5,0,0,0.333333,0,0.25,0.8,0.142857,0.15,0,0,0,0,0,0.0833333,0.1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548943,0.152542,0.172414,0.286364,0,0.34375,0.0727273,0,0.25,0.19403,0.05,0,0.084507,0.16,0.25,0.333333,0.133333,0,0.184211,0.25,0,0.4,0,0.0857143,0.25,0.4,0.238095,0.05,0,0.25,0,0,0,0,0.1,0,0.25,0,0,0,0,0,0,0,0,0,0.04,0,0.1,0,0.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7966,0.0254237,0.0689655,0.257143,0,0.15625,0.0181818,0,0,0.0895522,0,0,0,0.04,0.25,0,0,0,0.0789474,0,0,0,0,0.0285714,0.25,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86280331,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44630304,0.177966,0.195402,0.432,0,0.21875,0.109091,1,0,0.164179,0.2,1,0.140845,0.18,0.25,0.111111,0.0333333,0,0.210526,0,0.0909091,0.3,0,0.142857,0.0625,0.2,0.142857,0,1,0,0,0,0,0.0416667,0,1,0,0,0,0.047619,0,0,0.5,0,0,0,0.08,0.142857,0.1,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0.0338983,0.0689655,0.225,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.028169,0.12,0,0,0.1,0,0.0789474,0,0,0.1,0,0.0285714,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,0.0338983,0.0804598,0.3375,0,0.1875,0.0181818,0,0,0.104478,0,0,0.028169,0.02,0.25,0,0,0,0.0789474,0.25,0,0,0,0.0285714,0.25,0,0.047619,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439568,0.059322,0.0804598,0.163636,0,0.09375,0.0363636,0.5,0,0.0746269,0.1,0,0.028169,0.06,0.15,0.333333,0,0,0.0921053,0,0,0.3,0,0.0285714,0.0625,0,0.142857,0,0.2,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0.04,0.142857,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,0.0423729,0.0689655,0,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0140845,0.12,0,0.222222,0.1,0,0.0789474,0,0,0.3,0,0,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,0.0338983,0.0689655,0.1125,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0422535,0.1,0,0,0.1,0,0.0789474,0,0,0.1,0.333333,0,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,0.0423729,0.0689655,0.4,0,0.125,0.0363636,0,0,0.0895522,0,0,0.0422535,0.12,0,0,0.1,0,0.0789474,0,0,0.1,0,0.0571429,0.125,0.2,0,0.1,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,0.101695,0.091954,0.3375,0,0.09375,0.0909091,0,0.25,0.0895522,0.05,0,0.112676,0.06,0,0.555556,0.1,0,0.0921053,0,0.0909091,0.5,0.666667,0.0285714,0,0,0.0952381,0.1,0,0,0,0,0,0.0416667,0.1,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,0.0847458,0.114943,0.385714,0,0.21875,0.0545455,0,0.25,0.119403,0.05,0,0.0704225,0.1,0.15,0.111111,0.1,0,0.118421,0,0.0909091,0.2,0,0.0571429,0.125,0.2,0.0952381,0.1,0,0,0,0,0.166667,0.0416667,0,0,0,0,0,0.047619,0,0,0,0,0,0,0.04,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,0.220339,0.275862,0.24,0,0.625,0.0727273,0,0.5,0.298507,0.1,0,0.112676,0.08,0.8,0.222222,0.1,0,0.289474,0,0.181818,0.4,0,0.0571429,0.875,0.2,0,0.1,0,0,0,0,0.333333,0.125,0,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0.0423729,0.0689655,0.4,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0422535,0.12,0,0,0.1,0,0.0789474,0,0,0.1,0,0.0571429,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6432478,0.211864,0.241379,0.062069,0,0.375,0.145455,0.25,0.25,0.223881,0.25,0,0.056338,0.22,0.45,0.555556,0.1,0,0.276316,0,0,0.7,0,0.0285714,0.3125,0.2,0.428571,0.1,0.2,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0.04,0.285714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,0.0423729,0.0689655,0.2,0,0.15625,0.0181818,0,0,0.0895522,0,0,0.0422535,0.1,0,0.111111,0.1,0,0.0789474,0,0,0.2,0,0.0285714,0.125,0.4,0.047619,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0.0508475,0.0689655,0.54,0,0.125,0.0363636,0,0,0.0895522,0,0,0.056338,0.12,0,0,0.1,0,0.0789474,0,0,0.1,0,0.0857143,0.125,0.2,0,0.1,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220520,0.211864,0.275862,0.310345,0,0.3125,0.236364,0.25,0,0.19403,0.5,0.5,0.183099,0.16,0.3,0.222222,0.133333,0,0.276316,0.5,0.0909091,0.2,0,0.0857143,0.125,0,0.333333,0.15,0.2,0,0,0.333333,0.166667,0.208333,0.1,0.375,0,0,0.8,0.047619,0,0,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,0.0677966,0.091954,0.375,0,0.15625,0.0545455,0,0.25,0.0895522,0.05,0,0.0704225,0.08,0.1,0.111111,0.1,0,0.0921053,0,0.0909091,0.2,0.333333,0.0285714,0.125,0.2,0,0.1,0,0,0,0,0,0.0833333,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
