CID,FC_74_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-FC_21_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_79_O2_0_C4_1_Cl1_2_O2_2_/_1_1_2_/_0_0_0_0*(1-FC_152_C4_0_C4_1_O2_2_O2_2_/_1_1_2_/_0_0_-1_0),FC_153_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_48_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-dg_4),C4_3_N3_2_1*(1-FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_41_C4_0_H1_1_C4_1_H1_2_O2_2_/_1_1_1_2_/_0_0_0_0_0*(1-C4_3_O2_2_1),FC_54_N3_0_C4_1_O2_2_/_2_2_/_0_0_0*(1-FC_50_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-LeafAC_O2_S6_2),FC_9_C4_0_O2_1_H1_2_/_1_1_/_0_0_0*(1-LeafAC_O2_C4_1),C4_2_N3_2_2*(1-C4_2_N3_3_2),FC_42_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_4_O2_0_/_/_0),C4_2_C4_2_2*(1-FC_6_C4_0_O2_1_/_2_/_0_0),FC_59_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-FC_61_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-dg_4),LeafAC_C4_C4_1*(1-FC_101_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_6_C4_0_O2_1_/_2_/_0_0*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_13_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-C4_3_C4_3_2),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-C4_2_C4_3_2),na_ex_S2*(1-FC_124_C4_0_S2_1_/_2_/_0_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-FC_66_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),C4_2_C4_3_1*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),LeafAC_N3_C4_3*(1-FC_147_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*FC_34_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_N3_C4_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),ms*(1-FC_148_C4_0_O2_1_C4_1_Cl1_2_Cl1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),n*(1-n),na_ex_C4*(1-dg_3),FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-C4_3_C4_3_2),na_in_C4*(1-n),C4_3_C4_3_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-C4_2_N3_2_1),C4_2_C4_3_2*(1-LeafAC_Cl1_C4_1),FC_77_C4_0_H1_1_H1_1_C4_1_N3_2_/_1_1_1_3_/_0_0_0_0_0*(1-FC_113_C4_0_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-bd_in_2),C4_3_N3_3_1*(1-dg_in_4)
7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.333333,0.333333,0.1111108888889999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123367,0.05946085323759,0.4148143851851999,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.0,0.0
7768,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.5,0.0909091,0.0,0.0,0.0,0.0922687,0.05946085323759,0.0,0.0,0.1101773449113,0.0,0.375,0.0,0.0,0.0,0.0
7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.5185189148148001,0.0,0.0871459664487999,0.0,0.0,0.0,0.0,0.0,0.0
7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0531244,0.05946085323759,0.4148143851851999,0.0,0.05508867245565,0.0,0.0,0.0,0.0,0.0,0.0
7809,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.3333335,0.0,0.0,0.181818,0.0,0.0,0.0,0.0892785,0.05946085323759,0.1925924740739999,0.0,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7810,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.166667,0.166667,0.1666665,0.0,0.0,0.181818,0.0,0.0,0.0,0.2190409999999999,0.05946085323759,0.0962962370369999,0.0,0.1101773449113,0.0,0.0,0.4166665,0.0,0.0,0.0
7811,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,1.0,0.0,0.181818,0.0,0.0,0.0,0.184441,0.05946085323759,0.0962962370369999,0.0,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833335,0.166667,0.0,0.0,0.0,0.090909,0.0,0.0,0.5,0.25347,0.05946085323759,0.0,0.5,0.1101773449113,0.0,0.0,0.4166665,0.0,0.0,0.0
7813,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,0.0,0.0,0.090909,0.0,0.0,0.5,0.109999,0.05946085323759,0.0962962370369999,0.5,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0998296,0.07306628090199,0.5185189148148001,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
7837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.151205,0.08616780430839,0.288888711111,0.0,0.07096174248366,0.0,0.0,0.0,0.0,0.0,0.0
7838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.1120039999999999,0.05946085323759,0.2074071925925999,0.0,0.07345162570806,0.0,0.0,0.0,0.0,0.0,0.0
7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.05946085323759,0.777778,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.0,0.0
7870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624211,0.05946085323759,0.555556,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.666667,0.0
7884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771747,0.07306628090199,0.555556,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
7892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803506,0.0307381914839999,0.555556,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630022,0.0307381914839999,0.4444439999999999,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.666667,0.0
7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.333333,0.0
7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558587,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.333333,0.0
7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154614,0.0307381914839999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572835,0.045351430839,0.555556,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
7910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036523,0.045351430839,0.555556,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.333333,0.0
7912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229099,0.045351430839,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036523,0.045351430839,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.045351430839,0.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189358,0.045351430839,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.253005,0.045351430839,0.0,0.0,0.0746965751634,0.0,0.0,0.0,0.0,0.0,0.0
7923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333325,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.34494,0.045351430839,0.0,0.0,0.0746965751634,0.0,0.0,0.0,0.0,0.0,0.0
7929,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.3333335,0.0,0.0,0.181818,0.0,0.0,0.0,0.0892785,0.05946085323759,0.1925924740739999,0.0,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7930,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,1.0,0.0,0.181818,0.0,0.0,0.0,0.184441,0.05946085323759,0.0962962370369999,0.0,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833335,0.166667,0.0,0.0,0.0,0.090909,0.0,0.0,0.5,0.25347,0.05946085323759,0.0,0.5,0.1101773449113,0.0,0.0,0.4166665,0.0,0.0,0.0
7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.293195,0.05946085323759,0.0,0.0,0.1101773449113,0.0,0.0,0.4166665,0.0,0.1904761428569999,0.0
7934,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,0.0,0.0,0.090909,0.0,0.0,0.5,0.109999,0.05946085323759,0.0962962370369999,0.5,0.1101773449113,0.0,0.0,0.5,0.0,0.0,0.0
7937,0.0,0.0,0.0,0.666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.50000025,0.0,0.0,0.0909091,0.0,0.0,0.0,0.109999,0.05946085323759,0.1925924740739999,0.0,0.0918144853096799,0.0,0.0,0.25,0.0,0.0,0.0
7944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204042,0.07306628090199,0.3851849481479999,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
7947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.272727,0.0,0.0,0.0,0.0803506,0.07306628090199,0.2666664,0.0,0.1083099340803,0.0,0.0,0.75,0.0,0.0,0.0
7950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.560263,0.07306628090199,0.0,0.0,0.1083099340803,0.0,0.0,0.375,0.0,0.0,0.0
7953,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.181818,0.0,0.0,0.0,0.0975164,0.07306628090199,0.2666664,0.0,0.0902583090880799,0.0,0.0,0.5,0.0,0.0,0.0
7958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0474799,0.08616780430839,0.6222225111111,0.0,0.05322126162465,0.0,0.0,0.0,0.0,0.0,0.0
7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0713603,0.08616780430839,0.6222225111111,0.0,0.03548087124183,0.0,0.0,0.0,0.0,0.0,0.0
7962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0267835,0.045351430839,0.1037035962962999,0.0,0.112044767507,0.0,0.0,0.0,0.0,0.0,0.0
7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.267105,0.045351430839,0.0,0.0,0.112044767507,0.0,0.0,0.20833325,0.0,0.0,0.0
7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.5,0.0412709999999999,0.045351430839,0.0,0.0,0.112044767507,0.0,0.0,0.0,0.0,0.0,0.0
7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0572835,0.045351430839,0.0,0.0,0.112044767507,0.0,0.0,0.0,0.0,0.333333,0.0
7967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0829287,0.045351430839,0.0,0.0,0.112044767507,0.0,0.0,0.0,0.0,0.0,0.0
7975,0.0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.24999975,0.0,0.0,0.0,0.0,0.0,0.0,0.127831,0.045351430839,0.1037035962962999,0.0,0.0933706713351999,0.0,0.0,0.25,0.0,0.0,0.0
7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0748722,0.2040815102039999,0.3851849481479999,0.0,0.19607864986,0.0,0.0,0.0,0.0,0.0,0.0
7997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.045351430839,0.4444439999999999,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
8003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472651,0.0156210478709999,0.4444439999999999,0.0,0.0192965653906,0.0,0.0,0.0,0.0,0.0,0.0
8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0156210478709999,0.4444439999999999,0.0,0.0192965653906,0.0,0.0,0.0,0.0,0.0,0.0
8007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0214573,0.0156210478709999,0.333333,0.0,0.0192965653906,0.0,0.0,0.0,0.0,0.0,0.0
8012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.0156210478709999,0.333333,0.0,0.0192965653906,0.0,0.0,0.0,0.0,0.0,0.0
8021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214573,0.0156210478709999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.130752,0.0156210478709999,0.0,0.0,0.0771864583878,0.0,0.25,0.0,0.0,0.0,0.0
8028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713603,0.0156210478709999,0.0,0.0,0.0771864583878,0.0,0.0,0.0,0.0,0.0,0.0
8029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174499,0.0156210478709999,0.0,0.0,0.0771864583878,0.0,0.0,0.0,0.0,0.0,0.0
8030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265401,0.0156210478709999,0.0,0.0,0.0771864583878,0.0,0.0,0.0,0.0,0.0,0.0
8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547845,0.08616780430839,0.8888889999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.05946085323759,0.555556,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.0,0.0
8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.222222111111,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0486514,0.1814057709749999,0.5185189148148001,0.0,0.17927167507,0.0,0.0,0.0,0.0,0.0,0.0
8051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531244,0.05946085323759,0.4444439999999999,0.0,0.05508867245565,0.0,0.0,0.0,0.0,0.0,0.0
