CID,a
19284,7.56
19519,5.57
19649,-7.53
21307,2.3
21954,-1.96
22188,1.89
22311,4.57
22563,1.51
24489,-4.7
24685,2.60
24722,3.21
24738,3.06
25511,3.7
25912,3.09
26710,-1.60
27375,2.41
27441,6.03
28780,2.12
28936,5.40
30322,1.26
31217,1.61
31229,1.49
31237,8.26
31244,1.76
31268,0.46
31275,-0.27
31295,-3.51
31404,5.10
33599,10.36
33934,8.39
34140,5.95
38018,6.8
60963,5.40
61021,0.12
61060,3.24
61103,6.50
64663,1.83
64685,2.69
69568,-3.05
89594,1.17
94175,2.88
98495,1.96
104827,5.85
128229,2.80
145742,-2.54
159055,2.38
165675,3.2
168842,1.91
171144,6.58
171548,0.39
174174,1.83
220520,0.98
221493,2.02
222528,3.50
222547,5.40
230920,3.24
439302,-6.27
439550,8.86
439551,0.24
439568,2.69
439569,3.24
439570,3.07
440968,4.83
441071,1.93
441073,3.44
441074,2.88
441140,2.18
441207,1.85
442021,0.98
444679,8.86
444795,6.30
445354,5.68
472182,-1.60
493570,-1.46
512289,3.24
637511,1.90
637552,2.88
637796,3.37
656656,2.80
657014,2.69
667449,2.88
667466,5.18
667467,5.18
736366,1.65
969491,5.40
1201518,2.69
1548900,12.2
1548943,3.04
1549044,3.37
1742129,12.2
2723601,-0.07
2724224,-2.79
2724385,1.26
2724411,0.62
2728270,3.44
3032297,-4.24
3032576,2.88
3034034,3.44
3036746,2.88
3048869,3.61
3423265,1.60
3485262,1.23
5155529,1.30
5280793,10.44
5280795,10.2
5284484,1.30
5288826,0.89
5315257,10.44
5317112,2.88
5353527,10.2
5353610,10.44
5366415,1
5484444,2.88
5702050,10.44
5702223,5.18
5748152,3.44
6321405,3.24
6327657,3.53
6372069,10.44
6426645,0.97
6432315,-2.79
6432478,10.44
6432644,10.2
6478437,5.40
6536972,10.44
6540731,10.44
6552009,2.69
6560141,12.2
6604605,2.88
6604642,0.97
6850744,3.24
6973640,3.24
6994089,3.84
7067801,10.44
9543187,2.38
9807916,0.97
9888276,0.62
9897518,2.80
9967055,3.44
10198924,-4.99
10255083,0.97
10448938,2.88
11003810,10.44
11107130,0.2
11112419,1.91
11761472,3.50
11777341,-1.69
11954021,6.16
12004215,-6.27
12057539,1.83
12242824,2.69
12303031,6.16
12310947,6.50
12310951,6.50
12358480,5.20
12358489,5.40
12358497,5.20
12358706,10.44
12891182,-1.60
13652278,-2.79
13726008,-2.79
14937949,-1.60
15558252,1.85
16051935,0.89
16211179,-3.86
16211647,5.85
16213094,3.35
16213698,2.80
16682730,0.71
16682804,3.43
16760159,3.8
18000154,1.93
18594026,2.80
19877806,1
20975696,10
21909502,1.60
22833295,1.93
23617080,0.62
23664719,-3.10
24096961,2.88
24112890,10.44
24186388,-4.60
24841598,5.60
24860538,6.50
24860539,6.16
24898929,0.62
25141463,3.61
44134820,5.85
44575418,0.24
44630107,2.69
44630173,10.44
44630304,0.24
44630461,3.44
45039692,3.2
45356931,2.80
45358013,2.80
45358130,2.80
45358444,-4.60
46174049,5.20
46782954,-3.70
46783411,1.85
46783814,2.80
46878350,2.80
53312460,2.80
53393243,-4.24
53477758,-6.27
54605536,-4.24
54670067,-1.85
54675810,-1.88
54676825,6.00
54676860,-1.88
54678486,2.70
54678504,3.46
54679407,6.00
54680660,6.00
56846568,3.61
58855793,10.44
66577029,10.44
69897601,0.98
71299657,10.44
71308193,10.44
71310809,-1.46
71311077,10.44
71312306,5.20
71316037,5.40
71316113,1.26
73415808,3.61
78577433,2.80
78759297,-4.24
85401354,0.2
86280331,10.44
86289068,-1.60
86585129,-2.79
87059370,-3.10
87070941,10.44
87795236,-6.27
87965006,-0.72
91692850,-3.70
91693747,-3.80
91746237,10.44
91884638,10.44
91927769,3.44
91971361,3.44
92535137,6.50
101008927,3.61
101260859,5.20
101611446,6.50
101820673,5.40
122164949,10.44
122172962,10.44
126961757,3.24
129010310,10.44
129316724,3.44
131632430,2.80
131676138,0.62
132399058,2.80
134129369,2.80
134129658,10.44
134687881,6.16
134687882,5.40
134687884,5.20
134694848,10.44
134715773,10.44
134747495,2.80
135398658,-2.81
135436497,-5.13
135444779,-2.81
135564772,0.58
135564955,1.38
135565233,-0.49
135618615,-2.81
135764692,-2.81
