CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,O2_O2_1,FC_1_417,FC_2_373,FC_3_191,FC_4_120,FC_5_108,FC_6_70,FC_7_56,FC_8_54,FC_9_44,FC_10_41,FC_11_38,FC_12_31,FC_13_31,FC_14_23,FC_15_22,FC_16_19,FC_17_18,FC_18_17,FC_19_16,FC_20_11,FC_21_9,FC_22_9,FC_23_7,FC_24_7,FC_25_7,FC_26_7,FC_27_6,FC_28_6,FC_29_6,FC_30_6,FC_31_6,FC_32_5,FC_33_5,FC_34_5,FC_35_4,FC_36_4,FC_37_4,FC_38_4,FC_39_4,FC_40_4,FC_41_4,FC_42_4,FC_43_4,FC_44_4,FC_45_3,FC_46_3,FC_47_3,FC_48_3,FC_49_3,FC_50_3,FC_51_3,FC_52_2,FC_53_2,FC_54_2,FC_55_2,FC_56_2,FC_57_1,FC_58_1,FC_59_1,FC_60_1,FC_61_1,FC_62_1,FC_63_1,FC_64_1,FC_65_1,FC_66_1,FC_67_1,FC_68_1,FC_69_1,FC_70_1,FC_71_1,FC_72_1,FC_73_1,FC_74_1,FC_75_1,FC_76_1,FC_77_1,FC_78_1,FC_79_1,FC_80_1,FC_81_1,FC_82_1,FC_83_1,FC_84_1,FC_85_1,FC_86_1,FC_87_1,FC_88_1,FC_89_1,FC_90_1,FC_91_1,FC_92_1,FC_93_1,FC_94_1,FC_95_1,FC_96_1,FC_97_1,FC_98_1,FC_99_1,FC_100_1,FC_101_1,FC_102_1,FC_103_1,FC_104_1,FC_105_1,FC_106_1,FC_107_1,FC_108_1,FC_109_1
6658,0.055556,0.023256,0.476208,0,0,0.05,0,0,0,0,0,0.210526,0,0.041667,0.25,0,0,0.027778,0,0,0.4,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6719,0.407407,0.534884,0.192292,0,0.5,0.45,0,0,0.586207,0.428571,0,0.526316,0.64,0,0,0.692308,0,0.638889,0,0,0,0,0.25,0.272727,0.833333,0,0.125,0.5,0,0,0,0,0,0.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6734,0.148148,0.27907,0,0,0.285714,0.2,0,0,0.275862,0.285714,0,0.210526,0.24,0.083333,0,0.384615,0,0.333333,0,0,0,0,0,0.136364,0.333333,0,0.25,0.25,0,0,0,0,0,0.142857,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6758,0.462963,0.488372,0.344833,0,0.321429,0.6,0,0,0.448276,0.571429,0,0.842105,0.28,0.125,0.375,0.461538,0,0.5,0,0.428571,0.5,0,0.25,0,0.166667,0,0.4375,0.25,0,0,0,0,0.125,0.428571,0.6,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6759,0.425926,0.418605,0.493833,0,0.214286,0.6,0,0.25,0.413793,0.357143,0,0.684211,0.4,0.083333,0.25,0.384615,0,0.388889,0.666667,0,0.3,0,0.5,0,0,0,0.1875,0.25,0,0,0,0.083333,0,0.357143,0.2,0,0.571429,0.666667,0.4,0,0,0,0,0,0,0,0,0.285714,0.333333,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,0.222222,0.325581,0.208333,0,0.285714,0.3,0,0,0.344828,0.285714,0,0.421053,0.32,0,0,0.461538,0,0.388889,0,0,0,0,0.166667,0.181818,0.333333,0,0,0.5,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6781,0.222222,0.232558,0.416667,0,0.214286,0.2,0,0.5,0.206897,0.142857,0,0.421053,0.16,0.083333,0.25,0.230769,0,0.222222,0,0.285714,0.4,0,0.166667,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.214286,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,0.481481,0.55814,0.222208,0,0.714286,0.2,0,0.5,0.689655,0.142857,0,0.421053,0.16,0.666667,0.25,0.230769,0,0.611111,0,0.285714,0.4,0,0.166667,0.636364,0.166667,0,0,0.25,0,0,0,0,0.25,0.214286,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6810,0.12963,0.209302,0.454542,0,0.178571,0.2,0,0,0.241379,0.142857,0,0.263158,0.16,0.083333,0,0.076923,0,0.222222,0,0.142857,0,0,0.166667,0.090909,0.166667,0,0.125,0,0,0,0,0,0,0.214286,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,0.37037,0.395349,0.416667,0,0.428571,0.25,0,0.5,0.448276,0.142857,0,0.578947,0.16,0.291667,0.25,0.230769,0,0.388889,0,0.428571,0.4,0,0.25,0.181818,0.166667,0,0.0625,0.25,0,0,0,0,0.375,0.214286,0,0,0,0,0,0.230769,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6824,0.277778,0.418605,0.131583,0,0.464286,0.25,0,0,0.482759,0.285714,0,0.368421,0.44,0.041667,0,0.692308,0,0.444444,0.333333,0,0,0.2,0,0.181818,0.666667,0,0.1875,0.375,0,0,0,0,0,0.142857,0.2,0,0.285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6838,0.203704,0.302326,0.222208,0,0.357143,0.15,0,0,0.37931,0.142857,0,0.263158,0.4,0,0,0.461538,0,0.333333,0.166667,0,0,0.2,0.083333,0.181818,0.666667,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6853,0.166667,0.302326,0,0,0.321429,0.2,0,0,0.310345,0.285714,0,0.210526,0.32,0.041667,0,0.461538,0,0.361111,0,0,0,0,0,0.181818,0.333333,0,0.125,0.5,0,0,0,0,0,0.214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6854,0.166667,0.302326,0.064083,0,0.321429,0.2,0,0,0.310345,0.285714,0,0.210526,0.36,0,0,0.461538,0,0.333333,0.166667,0,0,0,0,0.181818,0.333333,0,0,0.5,0,0,0,0,0,0.214286,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,0.185185,0.255814,0.238083,0,0.285714,0.15,0,0.25,0.241379,0.214286,0,0.263158,0.32,0.041667,0,0.384615,0,0.305556,0,0,0.1,0,0.166667,0.136364,0.333333,0,0.125,0.375,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,0.148148,0.186047,0.347208,0,0.178571,0.15,0,0.25,0.206897,0.071429,0,0.263158,0.16,0.083333,0.125,0.230769,0,0.194444,0,0.142857,0.2,0.2,0.083333,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.142857,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,0.092593,0.139535,0.092583,0,0.107143,0.15,0,0,0.206897,0,0,0.157895,0.12,0.041667,0.25,0.230769,0,0.166667,0,0,0.2,0.2,0,0.045455,0.166667,0,0.0625,0.125,0,0,0,0,0,0.071429,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,0.148148,0.093023,0.833333,0,0,0.2,0,0.5,0.068966,0,0,0.105263,0.32,0.083333,0,0,0,0.111111,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0.214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,0.12963,0.139535,0.1515,0,0.107143,0.15,0,0,0.206897,0,0,0.157895,0.2,0,0.375,0.230769,0,0.166667,0,0,0.4,0,0.083333,0,0.166667,0,0.1875,0.125,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.166667,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,0.092593,0.139535,0.370375,0,0.142857,0.1,0,0,0.206897,0,0,0.157895,0.24,0,0,0.230769,0,0.166667,0,0,0.1,0,0.166667,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,0.092593,0.139535,0.277792,0,0.142857,0.1,0,0,0.206897,0,0,0.157895,0.16,0.041667,0.125,0.230769,0,0.166667,0,0,0.1,0.2,0.083333,0.090909,0.166667,0,0,0.25,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,0.12963,0.232558,0,0,0.25,0.15,0,0,0.275862,0.142857,0,0.157895,0.28,0,0.125,0.384615,0,0.277778,0,0,0.1,0,0,0.136364,0.333333,0,0.0625,0.375,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,0.12963,0.232558,0.1515,0,0.25,0.15,0,0,0.275862,0.142857,0,0.157895,0.32,0,0,0.384615,0,0.277778,0,0,0,0,0.083333,0.136364,0.333333,0,0.0625,0.375,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,0.166667,0.27907,0.064083,0,0.321429,0.15,0,0,0.344828,0.142857,0,0.157895,0.36,0.041667,0,0.461538,0,0.333333,0,0,0,0.2,0,0.181818,0.5,0,0.0625,0.375,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,0.166667,0.27907,0.128208,0,0.321429,0.15,0,0,0.344828,0.142857,0,0.157895,0.4,0,0,0.461538,0,0.333333,0,0,0,0,0.083333,0.181818,0.5,0,0.0625,0.375,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,0.203704,0.325581,0.111125,0,0.321429,0.25,0,0,0.344828,0.285714,0,0.315789,0.32,0.041667,0,0.461538,0,0.388889,0,0,0,0,0.083333,0.181818,0.333333,0,0.125,0.5,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,0.148148,0.139535,0.833333,0,0.035714,0.25,0,0,0.206897,0,0,0.157895,0.32,0.041667,0,0,0,0.138889,0,0.142857,0.1,0,0.416667,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0.428571,0,0.333333,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,0.111111,0.232558,0.083333,0,0.285714,0.1,0,0,0.275862,0.142857,0,0.157895,0.28,0,0,0.384615,0,0.25,0.166667,0,0,0,0,0.136364,0.333333,0,0.0625,0.25,0,0,1,0,0,0.071429,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,0.12963,0.162791,0.07575,0,0.178571,0.1,0,0.25,0.172414,0.071429,0,0.105263,0.2,0.083333,0.25,0.230769,0,0.166667,0.166667,0,0.4,0,0,0.090909,0.333333,0,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,0.148148,0.27907,0,0,0.357143,0.1,0,0,0.344828,0.142857,0,0.105263,0.4,0,0,0.461538,0,0.333333,0,0,0,0,0,0.181818,0.666667,0,0.125,0.25,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,0.166667,0.27907,0.064083,0,0.321429,0.15,0,0,0.344828,0.142857,0,0.157895,0.36,0.041667,0,0.461538,0,0.333333,0,0,0,0.2,0,0.136364,0.5,0,0.1875,0.375,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,0.185185,0.27907,0.119042,0,0.285714,0.2,0,0,0.344828,0.142857,0,0.210526,0.32,0.083333,0,0.461538,0,0.333333,0,0,0,0.4,0,0.090909,0.333333,0,0.25,0.5,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,0.111111,0.162791,0.166667,0,0.178571,0.1,0,0.25,0.172414,0.071429,0,0.157895,0.2,0.041667,0.125,0.230769,0,0.194444,0,0,0.2,0,0.083333,0.090909,0.333333,0,0.0625,0.125,0,0,0,0,0,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7174,0.166667,0.209302,0.3205,0,0.214286,0.15,0,0.25,0.241379,0.071429,0,0.263158,0.16,0.125,0.125,0.230769,0,0.222222,0,0.142857,0.2,0.2,0.083333,0.045455,0.166667,0,0.125,0.25,0,0,0,0,0.125,0.071429,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0.333333,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
